"id","date_year","nom_masse_eau","her","st_x","st_y"
404651,"2008",LE JET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ODET,12,186484.0,6789241.0
404651,"2009",LE JET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ODET,12,186484.0,6789241.0
404651,"2010",LE JET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ODET,12,186484.0,6789241.0
404651,"2011",LE JET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ODET,12,186484.0,6789241.0
404651,"2012",LE JET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ODET,12,186484.0,6789241.0
404651,"2013",LE JET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ODET,12,186484.0,6789241.0
404653,"2007",L'ODET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,173957.59375,6790820.0
404653,"2008",L'ODET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,173957.59375,6790820.0
404653,"2009",L'ODET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,173957.59375,6790820.0
404653,"2010",L'ODET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,173957.59375,6790820.0
404653,"2011",L'ODET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,173957.59375,6790820.0
404653,"2012",L'ODET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,173957.59375,6790820.0
404653,"2013",L'ODET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,173957.59375,6790820.0
404720,"2007",LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,12,186781.09375,6776070.0
404720,"2008",LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,12,186781.09375,6776070.0
404720,"2009",LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,12,186781.09375,6776070.0
404720,"2010",LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,12,186781.09375,6776070.0
404720,"2011",LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,12,186781.09375,6776070.0
404720,"2012",LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,12,186781.09375,6776070.0
404720,"2013",LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,12,186781.09375,6776070.0
404759,"2007",LE STER GOZ ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AVEN,12,196187.5,6777918.0
404759,"2008",LE STER GOZ ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AVEN,12,196187.5,6777918.0
404759,"2009",LE STER GOZ ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AVEN,12,196187.5,6777918.0
404759,"2010",LE STER GOZ ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AVEN,12,196187.5,6777918.0
404759,"2011",LE STER GOZ ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AVEN,12,196187.5,6777918.0
404759,"2012",LE STER GOZ ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AVEN,12,196187.5,6777918.0
404759,"2013",LE STER GOZ ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AVEN,12,196187.5,6777918.0
404765,"2007",L'AVEN DEPUIS CORAY JUSQU'A L'ESTUAIRE,12,197425.703125,6775021.0
404765,"2008",L'AVEN DEPUIS CORAY JUSQU'A L'ESTUAIRE,12,197425.703125,6775021.0
404765,"2009",L'AVEN DEPUIS CORAY JUSQU'A L'ESTUAIRE,12,197425.703125,6775021.0
404765,"2010",L'AVEN DEPUIS CORAY JUSQU'A L'ESTUAIRE,12,197425.703125,6775021.0
404765,"2011",L'AVEN DEPUIS CORAY JUSQU'A L'ESTUAIRE,12,197425.703125,6775021.0
404765,"2012",L'AVEN DEPUIS CORAY JUSQU'A L'ESTUAIRE,12,197425.703125,6775021.0
404765,"2013",L'AVEN DEPUIS CORAY JUSQU'A L'ESTUAIRE,12,197425.703125,6775021.0
404788,"2007",L'ISOLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,206348.203125,6779336.0
404788,"2008",L'ISOLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,206348.203125,6779336.0
404788,"2009",L'ISOLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,206348.203125,6779336.0
404788,"2010",L'ISOLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,206348.203125,6779336.0
404788,"2011",L'ISOLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,206348.203125,6779336.0
404788,"2012",L'ISOLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,206348.203125,6779336.0
404788,"2013",L'ISOLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,206348.203125,6779336.0
404797,"2007",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217891.0,6788000.0
404797,"2008",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217891.0,6788000.0
404797,"2009",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217891.0,6788000.0
404797,"2010",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217891.0,6788000.0
404797,"2011",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217891.0,6788000.0
404797,"2012",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217891.0,6788000.0
404797,"2013",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217891.0,6788000.0
404800,"2007",L'INAM ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,215902.59375,6788586.0
404800,"2008",L'INAM ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,215902.59375,6788586.0
404800,"2009",L'INAM ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,215902.59375,6788586.0
404800,"2010",L'INAM ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,215902.59375,6788586.0
404800,"2011",L'INAM ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,215902.59375,6788586.0
404800,"2012",L'INAM ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,215902.59375,6788586.0
404800,"2013",L'INAM ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ELLE,12,215902.59375,6788586.0
404801,"2007",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217210.40625,6775770.0
404801,"2008",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217210.40625,6775770.0
404801,"2009",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217210.40625,6775770.0
404801,"2010",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217210.40625,6775770.0
404801,"2011",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217210.40625,6775770.0
404801,"2012",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217210.40625,6775770.0
404801,"2013",L'ELLE DEPUIS LA CONFLUENCE DE  L'AER JUSQU'A L'ESTUAIRE,12,217210.40625,6775770.0
404855,"2007",LE SCORFF ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,220920.59375,6775610.0
404855,"2008",LE SCORFF ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,220920.59375,6775610.0
404855,"2009",LE SCORFF ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,220920.59375,6775610.0
404855,"2010",LE SCORFF ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,220920.59375,6775610.0
404855,"2011",LE SCORFF ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,220920.59375,6775610.0
404855,"2012",LE SCORFF ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,220920.59375,6775610.0
404855,"2013",LE SCORFF ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,220920.59375,6775610.0
404880,"2007",LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,12,237726.796875,6828450.0
404880,"2008",LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,12,237726.796875,6828450.0
404880,"2009",LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,12,237726.796875,6828450.0
404880,"2010",LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,12,237726.796875,6828450.0
404880,"2011",LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,12,237726.796875,6828450.0
404880,"2012",LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,12,237726.796875,6828450.0
404880,"2013",LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,12,237726.796875,6828450.0
404922,"2007",LE BLAVET DEPUIS LA RETENUE DE GUERLEDAN JUSQU'A L'AMONT DE PONTIVY (LIEU-DIT LA CASCADE),12,254337.59375,6797070.0
404922,"2008",LE BLAVET DEPUIS LA RETENUE DE GUERLEDAN JUSQU'A L'AMONT DE PONTIVY (LIEU-DIT LA CASCADE),12,254337.59375,6797070.0
404922,"2009",LE BLAVET DEPUIS LA RETENUE DE GUERLEDAN JUSQU'A L'AMONT DE PONTIVY (LIEU-DIT LA CASCADE),12,254337.59375,6797070.0
404922,"2010",LE BLAVET DEPUIS LA RETENUE DE GUERLEDAN JUSQU'A L'AMONT DE PONTIVY (LIEU-DIT LA CASCADE),12,254337.59375,6797070.0
404922,"2011",LE BLAVET DEPUIS LA RETENUE DE GUERLEDAN JUSQU'A L'AMONT DE PONTIVY (LIEU-DIT LA CASCADE),12,254337.59375,6797070.0
404922,"2012",LE BLAVET DEPUIS LA RETENUE DE GUERLEDAN JUSQU'A L'AMONT DE PONTIVY (LIEU-DIT LA CASCADE),12,254337.59375,6797070.0
404930,"2007",LA SARRE ET SES AFFLUENTS DEPUIS L'ETANG-DU-ROZ JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,243435.5,6785237.0
404930,"2008",LA SARRE ET SES AFFLUENTS DEPUIS L'ETANG-DU-ROZ JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,243435.5,6785237.0
404930,"2009",LA SARRE ET SES AFFLUENTS DEPUIS L'ETANG-DU-ROZ JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,243435.5,6785237.0
404930,"2010",LA SARRE ET SES AFFLUENTS DEPUIS L'ETANG-DU-ROZ JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,243435.5,6785237.0
404930,"2011",LA SARRE ET SES AFFLUENTS DEPUIS L'ETANG-DU-ROZ JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,243435.5,6785237.0
404930,"2012",LA SARRE ET SES AFFLUENTS DEPUIS L'ETANG-DU-ROZ JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,243435.5,6785237.0
404930,"2013",LA SARRE ET SES AFFLUENTS DEPUIS L'ETANG-DU-ROZ JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,243435.5,6785237.0
404938,"2007",L'EVEL ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,254009.5,6772493.0
404938,"2008",L'EVEL ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,254009.5,6772493.0
404938,"2009",L'EVEL ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,254009.5,6772493.0
404938,"2010",L'EVEL ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,254009.5,6772493.0
404938,"2011",L'EVEL ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,254009.5,6772493.0
404938,"2012",L'EVEL ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,254009.5,6772493.0
404938,"2013",L'EVEL ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BLAVET,12,254009.5,6772493.0
404940,"2007",LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,12,257842.90625,6767178.0
404940,"2008",LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,12,257842.90625,6767178.0
404940,"2009",LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,12,257842.90625,6767178.0
404940,"2010",LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,12,257842.90625,6767178.0
404940,"2011",LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,12,257842.90625,6767178.0
404940,"2012",LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,12,257842.90625,6767178.0
404940,"2013",LE TARUN ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'EVEL,12,257842.90625,6767178.0
404944,"2007",LE BLAVET DEPUIS LA CONFLUENCE DE L'EVEL JUSQU'A L'ESTUAIRE,12,235705.703125,6767758.0
404944,"2008",LE BLAVET DEPUIS LA CONFLUENCE DE L'EVEL JUSQU'A L'ESTUAIRE,12,235705.703125,6767758.0
404944,"2009",LE BLAVET DEPUIS LA CONFLUENCE DE L'EVEL JUSQU'A L'ESTUAIRE,12,235705.703125,6767758.0
404944,"2010",LE BLAVET DEPUIS LA CONFLUENCE DE L'EVEL JUSQU'A L'ESTUAIRE,12,235705.703125,6767758.0
404944,"2011",LE BLAVET DEPUIS LA CONFLUENCE DE L'EVEL JUSQU'A L'ESTUAIRE,12,235705.703125,6767758.0
404944,"2012",LE BLAVET DEPUIS LA CONFLUENCE DE L'EVEL JUSQU'A L'ESTUAIRE,12,235705.703125,6767758.0
404944,"2013",LE BLAVET DEPUIS LA CONFLUENCE DE L'EVEL JUSQU'A L'ESTUAIRE,12,235705.703125,6767758.0
404949,"2007",LE PONT DU ROC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,237100.40625,6756980.0
404949,"2008",LE PONT DU ROC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,237100.40625,6756980.0
404949,"2009",LE PONT DU ROC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,237100.40625,6756980.0
404949,"2010",LE PONT DU ROC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,237100.40625,6756980.0
404949,"2011",LE PONT DU ROC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,237100.40625,6756980.0
404949,"2012",LE PONT DU ROC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,237100.40625,6756980.0
404949,"2013",LE PONT DU ROC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,237100.40625,6756980.0
405025,"2007",LE LOC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,251339.40625,6752730.0
405025,"2008",LE LOC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,251339.40625,6752730.0
405025,"2009",LE LOC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,251339.40625,6752730.0
405025,"2010",LE LOC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,251339.40625,6752730.0
405025,"2011",LE LOC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,251339.40625,6752730.0
405025,"2012",LE LOC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,251339.40625,6752730.0
405025,"2013",LE LOC'H ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A L'ESTUAIRE,12,251339.40625,6752730.0
405049,"2007",L'OUST ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE BOSMELEAC,12,258243.90625,6819140.0
405049,"2008",L'OUST ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE BOSMELEAC,12,258243.90625,6819140.0
405049,"2009",L'OUST ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE BOSMELEAC,12,258243.90625,6819140.0
405049,"2010",L'OUST ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE BOSMELEAC,12,258243.90625,6819140.0
405049,"2011",L'OUST ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE BOSMELEAC,12,258243.90625,6819140.0
405049,"2012",L'OUST ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE BOSMELEAC,12,258243.90625,6819140.0
405049,"2013",L'OUST ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE BOSMELEAC,12,258243.90625,6819140.0
405070,"2007",L'OUST ET SES AFFLUENTS DEPUIS LA RETENUE DE BOSMELEAC JUSQU'A ROHAN,12,272105.40625,6794872.0
405070,"2008",L'OUST ET SES AFFLUENTS DEPUIS LA RETENUE DE BOSMELEAC JUSQU'A ROHAN,12,272105.40625,6794872.0
405070,"2009",L'OUST ET SES AFFLUENTS DEPUIS LA RETENUE DE BOSMELEAC JUSQU'A ROHAN,12,272105.40625,6794872.0
405070,"2010",L'OUST ET SES AFFLUENTS DEPUIS LA RETENUE DE BOSMELEAC JUSQU'A ROHAN,12,272105.40625,6794872.0
405070,"2011",L'OUST ET SES AFFLUENTS DEPUIS LA RETENUE DE BOSMELEAC JUSQU'A ROHAN,12,272105.40625,6794872.0
405070,"2012",L'OUST ET SES AFFLUENTS DEPUIS LA RETENUE DE BOSMELEAC JUSQU'A ROHAN,12,272105.40625,6794872.0
405070,"2013",L'OUST ET SES AFFLUENTS DEPUIS LA RETENUE DE BOSMELEAC JUSQU'A ROHAN,12,272105.40625,6794872.0
405076,"2007",LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,279678.6875,6794302.0
405076,"2008",LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,279678.6875,6794302.0
405076,"2009",LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,279678.6875,6794302.0
405076,"2010",LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,279678.6875,6794302.0
405076,"2011",LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,279678.6875,6794302.0
405076,"2012",LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,279678.6875,6794302.0
405076,"2013",LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,279678.6875,6794302.0
405093,"2007",LE LIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MOTTE,12,272701.0,6821022.0
405093,"2008",LE LIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MOTTE,12,272701.0,6821022.0
405093,"2009",LE LIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MOTTE,12,272701.0,6821022.0
405093,"2010",LE LIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MOTTE,12,272701.0,6821022.0
405093,"2011",LE LIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MOTTE,12,272701.0,6821022.0
405093,"2012",LE LIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MOTTE,12,272701.0,6821022.0
405093,"2013",LE LIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA MOTTE,12,272701.0,6821022.0
405120,"2007",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,279572.8125,6779904.0
405120,"2008",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,279572.8125,6779904.0
405120,"2009",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,279572.8125,6779904.0
405120,"2010",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,279572.8125,6779904.0
405120,"2011",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,279572.8125,6779904.0
405120,"2012",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,279572.8125,6779904.0
405120,"2013",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,279572.8125,6779904.0
405202,"2007",L'YVEL DEPUIS LA CONFLUENCE AVEC LE DOUEFF JUSQU'A L' ETANG AU DUC,12,299862.5,6779632.0
405202,"2008",L'YVEL DEPUIS LA CONFLUENCE AVEC LE DOUEFF JUSQU'A L' ETANG AU DUC,12,299862.5,6779632.0
405202,"2009",L'YVEL DEPUIS LA CONFLUENCE AVEC LE DOUEFF JUSQU'A L' ETANG AU DUC,12,299862.5,6779632.0
405202,"2010",L'YVEL DEPUIS LA CONFLUENCE AVEC LE DOUEFF JUSQU'A L' ETANG AU DUC,12,299862.5,6779632.0
405202,"2011",L'YVEL DEPUIS LA CONFLUENCE AVEC LE DOUEFF JUSQU'A L' ETANG AU DUC,12,299862.5,6779632.0
405202,"2012",L'YVEL DEPUIS LA CONFLUENCE AVEC LE DOUEFF JUSQU'A L' ETANG AU DUC,12,299862.5,6779632.0
405202,"2013",L'YVEL DEPUIS LA CONFLUENCE AVEC LE DOUEFF JUSQU'A L' ETANG AU DUC,12,299862.5,6779632.0
405239,"2007",LE NINIAN DEPUIS LA CONFLUENCE AVEC LE LEVERIN JUSQU'A LA CONFLUENCE AVEC L'OUST,12,292779.0,6772340.0
405239,"2008",LE NINIAN DEPUIS LA CONFLUENCE AVEC LE LEVERIN JUSQU'A LA CONFLUENCE AVEC L'OUST,12,292779.0,6772340.0
405239,"2009",LE NINIAN DEPUIS LA CONFLUENCE AVEC LE LEVERIN JUSQU'A LA CONFLUENCE AVEC L'OUST,12,292779.0,6772340.0
405239,"2010",LE NINIAN DEPUIS LA CONFLUENCE AVEC LE LEVERIN JUSQU'A LA CONFLUENCE AVEC L'OUST,12,292779.0,6772340.0
405239,"2011",LE NINIAN DEPUIS LA CONFLUENCE AVEC LE LEVERIN JUSQU'A LA CONFLUENCE AVEC L'OUST,12,292779.0,6772340.0
405239,"2012",LE NINIAN DEPUIS LA CONFLUENCE AVEC LE LEVERIN JUSQU'A LA CONFLUENCE AVEC L'OUST,12,292779.0,6772340.0
405239,"2013",LE NINIAN DEPUIS LA CONFLUENCE AVEC LE LEVERIN JUSQU'A LA CONFLUENCE AVEC L'OUST,12,292779.0,6772340.0
405255,"2007",LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,285884.59375,6772185.0
405255,"2008",LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,285884.59375,6772185.0
405255,"2009",LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,285884.59375,6772185.0
405255,"2010",LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,285884.59375,6772185.0
405255,"2011",LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,285884.59375,6772185.0
405255,"2012",LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,285884.59375,6772185.0
405255,"2013",LE SEDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,285884.59375,6772185.0
405313,"2007",LA CLAIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,296006.59375,6756211.0
405313,"2008",LA CLAIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,296006.59375,6756211.0
405313,"2009",LA CLAIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,296006.59375,6756211.0
405313,"2010",LA CLAIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,296006.59375,6756211.0
405313,"2011",LA CLAIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,296006.59375,6756211.0
405313,"2012",LA CLAIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,296006.59375,6756211.0
405313,"2013",LA CLAIE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'OUST,12,296006.59375,6756211.0
405337,"2007",L'OUST DEPUIS ROHAN JUSQU'A LA CONFLUENCE AVEC LA VILAINE,12,305745.8125,6751510.0
